,open,high,low,close,volume,value,middle
2018-08-01 09:00:00,8807000,8844000,8548000,8726000,6033.260717,52212740816,8696000
2018-08-02 09:00:00,8725000,8940000,8626000,8731000,6310.22735,55220834823,8783000
2018-08-03 09:00:00,8730000,8730000,8372000,8508000,6142.542855,52194607453,8551000
2018-08-04 09:00:00,8508000,8610000,8000000,8074000,5211.461986,43253413180,8305000
2018-08-05 09:00:00,8074000,8181000,7915000,8077000,3578.837364,28833153216,8048000
2018-08-06 09:00:00,8075000,8200000,7900000,7982000,3802.490071,30597433154,8050000
2018-08-07 09:00:00,7973000,8190000,7750000,7760000,5910.208151,47355068349,7970000
2018-08-08 09:00:00,7760000,7766000,7217000,7308000,7975.337322,59847789628,7491500
2018-08-09 09:00:00,7310000,7644000,7203000,7543000,6342.058096,47072146232,7423500
2018-08-10 09:00:00,7546000,7608000,7100000,7230000,5780.775775,42724349302,7354000
2018-08-11 09:00:00,7227000,7590000,7127000,7325000,5066.852166,36885101191,7358500
2018-08-12 09:00:00,7325000,7540000,7279000,7395000,2682.391454,19827538898,7409500
2018-08-13 09:00:00,7396000,7637000,7288000,7387000,5711.073925,42619588027,7462500
2018-08-14 09:00:00,7386000,7386000,6960000,7233000,8027.839235,57122910971,7173000
2018-08-15 09:00:00,7233000,7600000,7206000,7332000,7158.792692,52927582230,7403000
2018-08-16 09:00:00,7332000,7487000,7260000,7337000,5318.934701,39186068019,7373500
2018-08-17 09:00:00,7338000,7526000,7306000,7496000,6653.001438,49515097451,7416000
2018-08-18 09:00:00,7500000,7579000,7288000,7391000,4615.704428,34269405733,7433500
2018-08-19 09:00:00,7393000,7498000,7310000,7431000,2928.962621,21644401605,7404000
2018-08-20 09:00:00,7432000,7469000,7244000,7255000,4187.217915,30970843740,7356500
2018-08-21 09:00:00,7255000,7430000,7240000,7375000,3037.609618,22288720074,7335000
2018-08-22 09:00:00,7375000,7751000,7187000,7289000,7591.813461,57175275724,7469000
2018-08-23 09:00:00,7286000,7500000,7285000,7439000,3662.183586,26955047058,7392500
2018-08-24 09:00:00,7440000,7593000,7368000,7561000,3754.381796,27968267658,7480500
2018-08-25 09:00:00,7564000,7683000,7521000,7604000,3491.703373,26486222594,7602000
2018-08-26 09:00:00,7604000,7637000,7450000,7547000,2824.384219,21280969843,7543500
2018-08-27 09:00:00,7547000,7725000,7490000,7688000,4134.981917,31245125578,7607500
2018-08-28 09:00:00,7688000,7886000,7654000,7839000,4988.819893,38693273429,7770000
2018-08-29 09:00:00,7838000,7938000,7723000,7825000,4912.1417,38559027708,7830500
2018-08-30 09:00:00,7825000,7910000,7672000,7856000,4799.954781,37319319426,7791000
2018-08-31 09:00:00,7844000,7915000,7749000,7865000,4687.301058,36718712181,7832000
2018-09-01 09:00:00,7865000,8009000,7844000,8001000,4338.012075,34375386341,7926500
2018-09-02 09:00:00,8000000,8169000,7932000,8113000,4460.527101,35986068849,8050500
2018-09-03 09:00:00,8114000,8160000,8043000,8125000,3198.851551,25904388275,8101500
2018-09-04 09:00:00,8116000,8279000,8111000,8271000,3811.857883,31253351748,8195000
2018-09-05 09:00:00,8271000,8333000,7687000,7699000,7761.441331,62459759558,8010000
2018-09-06 09:00:00,7698000,7718000,7264000,7523000,7776.424987,57708418700,7491000
2018-09-07 09:00:00,7522000,7543000,7292000,7382000,4198.800861,31207926938,7417500
2018-09-08 09:00:00,7391000,7439000,7110000,7206000,2881.526396,21083974350,7274500
2018-09-09 09:00:00,7206000,7437000,7131000,7232000,3330.243799,24219366135,7284000
2018-09-10 09:00:00,7232000,7348000,7198000,7274000,3089.332235,22419048458,7273000
2018-09-11 09:00:00,7275000,7350000,7126000,7239000,3392.11803,24572480950,7238000
2018-09-12 09:00:00,7242000,7289000,7155000,7234000,3994.119317,28833461620,7222000
2018-09-13 09:00:00,7238000,7399000,7233000,7355000,4029.701085,29538754836,7316000
2018-09-14 09:00:00,7355000,7504000,7261000,7359000,4397.957492,32402972263,7382500
2018-09-15 09:00:00,7361000,7397000,7320000,7363000,2206.716468,16251306528,7358500
2018-09-16 09:00:00,7365000,7386000,7250000,7356000,2939.07929,21546431123,7318000
2018-09-17 09:00:00,7356000,7373000,7128000,7191000,4535.649587,32986348074,7250500
2018-09-18 09:00:00,7192000,7283000,7134000,7234000,4053.113549,29178284487,7208500
2018-09-19 09:00:00,7234000,7388000,7010000,7245000,4306.69729,31042943583,7199000
2018-09-20 09:00:00,7250000,7364000,7190000,7311000,4570.14222,33174326632,7277000
2018-09-21 09:00:00,7311000,7596000,7287000,7537000,9545.781623,71329466429,7441500
2018-09-22 09:00:00,7537000,7636000,7425000,7540000,4866.237559,36611321982,7530500
2018-09-23 09:00:00,7539000,7600000,7450000,7500000,4216.925093,31738538695,7525000
2018-09-24 09:00:00,7500000,7547000,7407000,7430000,3046.332507,22738698842,7477000
2018-09-25 09:00:00,7428000,7439000,7241000,7299000,4725.147317,34503898777,7340000
2018-09-26 09:00:00,7299000,7392000,7259000,7300000,3921.981207,28697315885,7325500
2018-09-27 09:00:00,7300000,7490000,7261000,7447000,4027.101077,29562427627,7375500
2018-09-28 09:00:00,7447000,7551000,7339000,7408000,5408.479536,40311237729,7445000
2018-09-29 09:00:00,7408000,7410000,7280000,7360000,3246.005947,23817952485,7345000
2018-09-30 09:00:00,7360000,7418000,7327000,7393000,3162.075982,23299373206,7372500
2018-10-01 09:00:00,7394000,7449000,7280000,7375000,4331.491814,31921258985,7364500
2018-10-02 09:00:00,7374000,7414000,7337000,7369000,3525.160314,26011699054,7375500
2018-10-03 09:00:00,7369000,7393000,7299000,7386000,3057.96002,22451100876,7346000
2018-10-04 09:00:00,7385000,7499000,7362000,7481000,3366.97571,25090339901,7430500
2018-10-05 09:00:00,7481000,7545000,7410000,7503000,3891.953354,29024391002,7477500
2018-10-06 09:00:00,7502000,7509000,7438000,7485000,2194.148746,16410447473,7473500
2018-10-07 09:00:00,7484000,7513000,7424000,7482000,1904.001881,14211705821,7468500
2018-10-08 09:00:00,7483000,7589000,7461000,7542000,3391.809189,25492080042,7525000
2018-10-09 09:00:00,7541000,7550000,7484000,7527000,2147.425285,16145607713,7517000
2018-10-10 09:00:00,7527000,7530000,7380000,7472000,4412.343948,32880503264,7455000
2018-10-11 09:00:00,7472000,7480000,7150000,7187000,7579.916102,54997705332,7315000
2018-10-12 09:00:00,7195000,7300000,7155000,7183000,4836.811453,34953411427,7227500
2018-10-13 09:00:00,7180000,7211000,7159000,7189000,1850.504483,13298596556,7185000
2018-10-14 09:00:00,7190000,7263000,7182000,7198000,2310.333302,16669464825,7222500
2018-10-15 09:00:00,7200000,7905000,7165000,7413000,11984.6857,90107430327,7535000
2018-10-16 09:00:00,7416000,7465000,7312000,7352000,3356.424951,24763329152,7388500
2018-10-17 09:00:00,7352000,7380000,7280000,7327000,2999.200117,21967509197,7330000
2018-10-18 09:00:00,7327000,7390000,7311000,7343000,2703.416512,19859287539,7350500
2018-10-19 09:00:00,7343000,7364000,7281000,7291000,2800.776121,20483702337,7322500
2018-10-20 09:00:00,7291000,7317000,7265000,7302000,1970.042994,14358799867,7291000
2018-10-21 09:00:00,7302000,7350000,7297000,7311000,1836.453376,13434970476,7323500
2018-10-22 09:00:00,7310000,7322000,7271000,7297000,2953.973072,21562049644,7296500
2018-10-23 09:00:00,7297000,7318000,7251000,7270000,3011.579306,21946880516,7284500
2018-10-24 09:00:00,7270000,7323000,7261000,7296000,3597.701706,26251383587,7292000
2018-10-25 09:00:00,7296000,7300000,7229000,7272000,2934.436376,21305653482,7264500
2018-10-26 09:00:00,7272000,7309000,7241000,7276000,2404.521463,17476211741,7275000
2018-10-27 09:00:00,7276000,7291000,7250000,7284000,1632.075504,11870598184,7270500
2018-10-28 09:00:00,7284000,7290000,7241000,7258000,1367.837482,9933433253,7265500
2018-10-29 09:00:00,7259000,7264000,7057000,7097000,3760.907316,26967898392,7160500
2018-10-30 09:00:00,7097000,7162000,7094000,7140000,2329.379782,16632386527,7128000
2018-10-31 09:00:00,7139000,7200000,7062000,7162000,2918.684467,20818160095,7131000
2018-11-01 09:00:00,7162000,7200000,7141000,7186000,1920.593185,13757575371,7170500
2018-11-02 09:00:00,7186000,7221000,7161000,7179000,2653.278378,19075966862,7191000
2018-11-03 09:00:00,7179000,7185000,7100000,7150000,1584.162591,11320699649,7142500
2018-11-04 09:00:00,7145000,7270000,7125000,7213000,2763.640954,19852502555,7197500
2018-11-05 09:00:00,7214000,7246000,7187000,7198000,2781.274206,20074802894,7216500
2018-11-06 09:00:00,7198000,7256000,7186000,7231000,3516.598602,25372867294,7221000
2018-11-07 09:00:00,7237000,7348000,7219000,7310000,4075.206543,29774252936,7283500
2018-11-08 09:00:00,7312000,7342000,7245000,7282000,3316.395235,24173143922,7293500
2018-11-09 09:00:00,7282000,7307000,7203000,7243000,3141.944,22810221464,7255000
2018-11-10 09:00:00,7243000,7275000,7228000,7237000,1636.9714,11871056469,7251500
2018-11-11 09:00:00,7237000,7260000,7180000,7253000,1818.848424,13153925981,7220000
2018-11-12 09:00:00,7253000,7284000,7234000,7249000,2501.924931,18145683553,7259000
2018-11-13 09:00:00,7249000,7270000,7203000,7248000,2949.096195,21358444564,7236500
2018-11-14 09:00:00,7248000,7270000,6514000,6782000,9333.251092,64821926065,6892000
2018-11-15 09:00:00,6782000,6811000,6253000,6529000,9344.825511,60814427908,6532000
2018-11-16 09:00:00,6529000,6580000,6350000,6425000,4920.303982,31772507436,6465000
2018-11-17 09:00:00,6426000,6452000,6344000,6385000,2858.37778,18237270245,6398000
2018-11-18 09:00:00,6383000,6494000,6363000,6431000,2331.370963,14958107587,6428500
2018-11-19 09:00:00,6431000,6436000,5563000,5618000,10146.0768,60747307730,5999500
2018-11-20 09:00:00,5618000,5762000,4935000,5177000,17978.21072,95754967134,5348500
2018-11-21 09:00:00,5177000,5414000,5016000,5274000,8532.493275,44497249130,5215000
2018-11-22 09:00:00,5274000,5361000,4950000,4965000,5004.269015,25948518441,5155500
2018-11-23 09:00:00,4965000,5071000,4782000,5013000,9163.960743,45285118700,4926500
2018-11-24 09:00:00,5013000,5112000,4411000,4492000,8851.920053,42650526652,4761500
2018-11-25 09:00:00,4492000,4766000,4126000,4616000,14846.61807,65554014149,4446000
2018-11-26 09:00:00,4616000,4747000,4177000,4371000,14659.13233,65903686545,4462000
2018-11-27 09:00:00,4365000,4458000,4162000,4380000,10023.86957,43205370531,4310000
2018-11-28 09:00:00,4380000,4932000,4369000,4800000,15135.99872,70403454469,4650500
2018-11-29 09:00:00,4795000,5030000,4661000,4840000,13588.75645,65577051421,4845500
2018-11-30 09:00:00,4841000,4888000,4440000,4565000,11389.14325,53038246796,4664000
2018-12-01 09:00:00,4565000,4834000,4476000,4721000,6990.428012,32588352829,4655000
2018-12-02 09:00:00,4720000,4852000,4614000,4685000,6984.371586,32924426895,4733000
2018-12-03 09:00:00,4699000,4728000,4330000,4387000,8886.507,40003959997,4529000
2018-12-04 09:00:00,4393000,4592000,4280000,4457000,9755.045059,43474749999,4436000
2018-12-05 09:00:00,4456000,4472000,4232000,4262000,8325.803427,36235565227,4352000
2018-12-06 09:00:00,4262000,4391000,3950000,3965000,14125.61843,59748180327,4170500
2018-12-07 09:00:00,3962000,4005000,3666000,3868000,15549.85391,59708370845,3835500
2018-12-08 09:00:00,3868000,3953000,3714000,3875000,7681.099334,29612071269,3833500
2018-12-09 09:00:00,3877000,4120000,3832000,4013000,6483.951652,25604546303,3976000
2018-12-10 09:00:00,4013000,4075000,3838000,3895000,6046.327169,23883074170,3956500
2018-12-11 09:00:00,3893000,3924000,3764000,3822000,6669.046499,25692198382,3844000
2018-12-12 09:00:00,3822000,3929000,3792000,3888000,5659.625698,21805254970,3860500
2018-12-13 09:00:00,3889000,3900000,3693000,3721000,5314.529091,20265170915,3796500
2018-12-14 09:00:00,3721000,3777000,3595000,3642000,5889.211942,21793982877,3686000
2018-12-15 09:00:00,3641000,3685000,3562000,3619000,4034.72846,14632832608,3623500
2018-12-16 09:00:00,3620000,3700000,3612000,3637000,3542.844996,12974785984,3656000
2018-12-17 09:00:00,3636000,3973000,3625000,3923000,9103.62715,34536634669,3799000
2018-12-18 09:00:00,3921000,4110000,3848000,4088000,7666.873375,30304504785,3979000
2018-12-19 09:00:00,4092000,4400000,4054000,4124000,12333.94329,51926147649,4227000
2018-12-20 09:00:00,4127000,4637000,4090000,4552000,16481.71245,72750405678,4363500
2018-12-21 09:00:00,4552000,4733000,4243000,4333000,16822.18192,75652109473,4488000
2018-12-22 09:00:00,4333000,4494000,4272000,4464000,7007.242166,30486695427,4383000
2018-12-23 09:00:00,4465000,4549000,4369000,4439000,7458.504128,33389627462,4459000
2018-12-24 09:00:00,4436000,4700000,4425000,4539000,11018.72956,50759889674,4562500
2018-12-25 09:00:00,4537000,4553000,4138000,4243000,8603.024665,36742695645,4345500
2018-12-26 09:00:00,4243000,4349000,4157000,4293000,7965.545515,33844677004,4253000
2018-12-27 09:00:00,4292000,4334000,4062000,4124000,6387.124921,26872111966,4198000
2018-12-28 09:00:00,4127000,4380000,4043000,4338000,9044.900733,37782469291,4211500
2018-12-29 09:00:00,4338000,4388000,4166000,4200000,5249.207,22620577739,4277000
2018-12-30 09:00:00,4190000,4335000,4153000,4291000,4820.062739,20494140204,4244000
2018-12-31 09:00:00,4294000,4322000,4129000,4200000,4319.654385,18279938720,4225500
2019-01-01 09:00:00,4200000,4297000,4130000,4288000,3806.560395,15997558883,4213500
2019-01-02 09:00:00,4288000,4366000,4241000,4347000,5413.333046,23238255655,4303500
2019-01-03 09:00:00,4348000,4360000,4251000,4284000,4683.662098,20189326809,4305500
2019-01-04 09:00:00,4285000,4328000,4231000,4303000,5455.729434,23365453642,4279500
2019-01-05 09:00:00,4304000,4345000,4270000,4294000,3332.948924,14367611652,4307500
2019-01-06 09:00:00,4294000,4551000,4270000,4520000,4835.564007,21317313690,4410500
2019-01-07 09:00:00,4519000,4550000,4450000,4499000,4307.100198,19378111848,4500000
2019-01-08 09:00:00,4498000,4577000,4420000,4480000,5089.280534,22861221192,4498500
2019-01-09 09:00:00,4481000,4510000,4431000,4458000,4477.800534,20054659110,4470500
2019-01-10 09:00:00,4460000,4487000,4060000,4087000,10233.89729,43511837850,4273500
2019-01-11 09:00:00,4086000,4149000,4029000,4101000,5325.279406,21762101414,4089000
2019-01-12 09:00:00,4101000,4140000,4043000,4098000,3247.572161,13292760230,4091500
2019-01-13 09:00:00,4098000,4102000,3940000,3963000,3318.319231,13362699539,4021000
2019-01-14 09:00:00,3966000,4141000,3951000,4098000,4950.867885,19919384100,4046000
2019-01-15 09:00:00,4098000,4116000,4002000,4034000,4819.991578,19648524022,4059000
2019-01-16 09:00:00,4034000,4100000,4014000,4052000,5635.846269,22826801255,4057000
2019-01-17 09:00:00,4052000,4088000,4002000,4075000,5735.321752,23191974158,4045000
2019-01-18 09:00:00,4075000,4080000,4022000,4046000,4470.593885,18090172101,4051000
2019-01-19 09:00:00,4048000,4188000,4040000,4115000,4320.724518,17700041108,4114000
2019-01-20 09:00:00,4115000,4135000,3913000,3984000,4635.173921,18700994621,4024000
2019-01-21 09:00:00,3985000,4001000,3937000,3973000,4739.103206,18825781825,3969000
2019-01-22 09:00:00,3973000,4045000,3886000,4013000,6366.151806,25320116141,3965500
2019-01-23 09:00:00,4013000,4029000,3973000,3996000,4397.653037,17597685481,4001000
2019-01-24 09:00:00,3997000,4000000,3941000,3983000,4413.840651,17515207475,3970500
2019-01-25 09:00:00,3982000,3994000,3911000,3957000,4594.535773,18140518930,3952500
2019-01-26 09:00:00,3957000,4039000,3934000,3963000,3770.714418,14985339130,3986500
2019-01-27 09:00:00,3963000,3975000,3900000,3951000,2879.052233,11377067405,3937500
2019-01-28 09:00:00,3950000,3952000,3775000,3828000,5807.396995,22304580301,3863500
2019-01-29 09:00:00,3828000,3841000,3730000,3795000,4037.590559,15283094613,3785500
2019-01-30 09:00:00,3796000,3855000,3769000,3810000,7619.508244,29038484074,3812000
2019-01-31 09:00:00,3810000,3845000,3752000,3775000,5907.050898,22400435615,3798500
2019-02-01 09:00:00,3775000,3825000,3735000,3816000,3535.665652,13357206472,3780000
2019-02-02 09:00:00,3816000,3870000,3796000,3855000,2189.964611,8354523949,3833000
2019-02-03 09:00:00,3853000,3861000,3794000,3821000,2089.516675,7982336759,3827500
2019-02-04 09:00:00,3821000,3849000,3792000,3822000,2847.996078,10894599224,3820500
2019-02-05 09:00:00,3822000,3845000,3814000,3835000,3536.649204,13549201597,3829500
2019-02-06 09:00:00,3835000,3844000,3756000,3791000,4564.887922,17306495866,3800000
2019-02-07 09:00:00,3791000,3800000,3776000,3783000,4630.816776,17538962572,3788000
2019-02-08 09:00:00,3783000,4075000,3768000,4009000,8694.605925,33718485512,3921500
2019-02-09 09:00:00,4007000,4038000,3968000,3998000,4099.332225,16392143508,4003000
2019-02-10 09:00:00,3997000,4030000,3937000,4023000,4852.851599,19360278162,3983500
2019-02-11 09:00:00,4023000,4035000,3962000,3986000,3690.354425,14716578441,3998500
2019-02-12 09:00:00,3986000,4020000,3957000,3981000,3922.74039,15617366229,3988500
2019-02-13 09:00:00,3980000,4017000,3962000,3983000,3675.489768,14645352763,3989500
2019-02-14 09:00:00,3983000,3992000,3967000,3984000,2817.990531,11221918186,3979500
2019-02-15 09:00:00,3983000,4039000,3979000,3986000,4199.892993,16776642969,4009000
2019-02-16 09:00:00,3983000,4030000,3982000,4002000,4941.132883,19784605484,4006000
2019-02-17 09:00:00,4002000,4094000,3986000,4040000,6462.476217,25958034938,4040000
2019-02-18 09:00:00,4040000,4260000,4027000,4236000,9883.418435,40909656713,4143500
2019-02-19 09:00:00,4236000,4338000,4150000,4259000,9217.257579,39212341502,4244000
2019-02-20 09:00:00,4259000,4333000,4219000,4315000,5067.511081,21687354261,4276000
2019-02-21 09:00:00,4315000,4398000,4291000,4328000,7641.808166,33107106122,4344500
2019-02-22 09:00:00,4327000,4369000,4319000,4346000,4028.810501,17510528619,4344000
2019-02-23 09:00:00,4344000,4494000,4319000,4479000,4954.507465,21730796182,4406500
2019-02-24 09:00:00,4479000,4554000,4165000,4178000,10822.9811,47062182614,4359500
2019-02-25 09:00:00,4178000,4265000,4177000,4255000,7140.029528,30222231653,4221000
2019-02-26 09:00:00,4255000,4266000,4206000,4228000,6237.949735,26417834792,4236000
2019-02-27 09:00:00,4229000,4271000,4145000,4259000,6561.253831,27760919570,4208000
2019-02-28 09:00:00,4259000,4321000,4201000,4240000,7139.122006,30380644613,4261000
2019-03-01 09:00:00,4240000,4265000,4230000,4248000,3231.988575,13729868789,4247500
2019-03-02 09:00:00,4248000,4267000,4205000,4253000,2997.964221,12731408161,4236000
2019-03-03 09:00:00,4253000,4262000,4215000,4239000,2857.937328,12142792527,4238500
2019-03-04 09:00:00,4239000,4257000,4120000,4155000,6152.058694,25683830681,4188500
2019-03-05 09:00:00,4155000,4264000,4132000,4249000,7840.087559,32880069332,4198000
2019-03-06 09:00:00,4248000,4297000,4210000,4260000,5280.011877,22448983964,4253500
2019-03-07 09:00:00,4260000,4308000,4258000,4289000,5130.464173,21983491314,4283000
2019-03-08 09:00:00,4289000,4358000,4234000,4310000,10012.80844,43201103064,4296000
2019-03-09 09:00:00,4310000,4396000,4287000,4352000,9813.719279,42497619391,4341500
2019-03-10 09:00:00,4350000,4353000,4306000,4336000,7251.476646,31368482428,4329500
2019-03-11 09:00:00,4336000,4374000,4292000,4337000,10955.38444,47412154067,4333000
2019-03-12 09:00:00,4336000,4362000,4269000,4326000,10293.9953,44481135456,4315500
2019-03-13 09:00:00,4326000,4369000,4294000,4325000,8246.298141,35702571876,4331500
2019-03-14 09:00:00,4325000,4388000,4285000,4337000,9702.141492,42093571520,4336500
2019-03-15 09:00:00,4337000,4382000,4325000,4359000,7102.639371,30894150610,4353500
